CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Recency_scaled,Frequency_scaled,Monetary_scaled
15484,1,4,3590.41,5,4,5,545,14,-2.341296235524383,0.3863044476016776,1.2697663125418905
15485,30,3,2564.5,4,3,5,435,12,-0.2960560335189878,0.05960546552681911,1.002426727411093
15488,93,1,91.32,2,1,1,211,4,0.5317195515827039,-0.9552142636712971,-1.6397625184371847
15489,23,3,1134.28,4,3,4,434,11,-0.4870358868672529,0.05960546552681911,0.35450596143134444
15491,95,6,3100.09,2,5,5,255,12,0.5474298004497687,0.8789251688960832,1.1531072859252924
15492,28,2,659.46,4,3,3,433,10,-0.3458217546340572,-0.36158277709840037,-0.07599638823384013
15493,33,5,1953.41,4,4,4,444,12,-0.22712620679597337,0.6532369520997158,0.786209150368871
15494,21,2,1280.58,4,3,4,434,11,-0.5519645819744484,-0.36158277709840037,0.4508383645237489
15497,18,2,1262.2,4,3,4,434,11,-0.6613614517492411,-0.36158277709840037,0.43935812157228266
15498,3,27,13316.4,5,5,5,555,15,-1.8240633918658722,2.9085646272923156,2.3112778775996743
15500,8,4,1131.56,5,4,4,544,13,-1.2189397565026774,0.3863044476016776,0.3525996012247269
15502,16,12,10384.93,4,5,5,455,14,-0.7443590504544844,1.7852452398084835,2.113693155591851
15503,363,1,141.04,1,1,1,111,3,1.5419817358297152,-0.9552142636712971,-1.2973558193379588
15504,81,1,52.83,2,1,1,211,4,0.42980562287258406,-0.9552142636712971,-2.068462296172314
15505,53,5,3610.96,3,4,5,345,12,0.11808774849594178,0.6532369520997158,1.2743007722199031
15506,23,3,972.08,4,3,4,434,11,-0.4870358868672529,0.05960546552681911,0.23198416904104627
15507,172,1,475.86,2,1,2,212,5,0.9869048205414843,-0.9552142636712971,-0.3348499707902037
15508,189,6,1000.27,1,5,4,154,10,1.0568488631984492,0.8789251688960832,0.2546801369960434
15510,331,1,250.0,1,1,2,112,4,1.4733163816448338,-0.9552142636712971,-0.8448822749561995
15511,12,5,900.53,5,4,3,543,12,-0.9445401209818783,0.6532369520997158,0.17128845892293335
15512,156,2,121.0,2,3,1,231,6,0.9144883541766984,-0.36158277709840037,-1.4182240750172725
15513,33,19,14758.22,4,5,5,455,14,-0.22712620679597337,2.41594390599791,2.3929731049214107
15514,12,11,4023.72,5,5,5,555,15,-0.9445401209818783,1.6680566812978321,1.360294093187138
15516,45,3,62.43,3,3,1,331,7,-0.0015614215275583125,0.05960546552681911,-1.9380427348343572
15517,233,1,267.03,1,1,2,112,4,1.2122820453568492,-0.9552142636712971,-0.7927116099188845
15518,64,8,1921.55,3,5,4,354,12,0.25643735030730064,1.2468684386726128,0.773147065821558
15520,2,1,343.5,5,1,2,512,8,-2.0387344178427855,-0.9552142636712971,-0.5932388293559981
15521,40,8,3000.2,3,5,5,355,13,-0.0874272207859269,1.2468684386726128,1.127086750565772
15522,33,2,397.99,4,3,2,432,9,-0.22712620679597337,-0.36158277709840037,-0.4765392374554953
15523,84,1,412.01,2,1,2,212,5,0.45661842083469495,-0.9552142636712971,-0.4490929625287455
15524,25,1,440.0,4,1,2,412,7,-0.4273072773233673,-0.9552142636712971,-0.39698023766661616
15525,2,3,734.37,5,3,3,533,11,-2.0387344178427855,0.05960546552681911,0.00938692373009276
15526,33,2,148.44,4,3,1,431,8,-0.22712620679597337,-0.36158277709840037,-1.2569945743951216
15527,19,8,2428.53,4,5,5,455,14,-0.6230859205766931,1.2468684386726128,0.9591493870995226
15528,254,1,229.33,1,1,1,111,3,1.2764130821748028,-0.9552142636712971,-0.9131810617686957
15529,23,11,3962.6,4,5,5,455,14,-0.4870358868672529,1.6680566812978321,1.348132663606547
15530,22,4,1497.31,4,4,4,444,12,-0.5187942651860693,0.3863044476016776,0.5750098664845297
15531,8,2,1972.39,5,3,4,534,12,-1.2189397565026774,-0.36158277709840037,0.7938898093925659
15532,25,4,1564.73,4,4,4,444,12,-0.4273072773233673,0.3863044476016776,0.6099892929524489
15533,19,3,807.57,4,3,3,433,10,-0.6230859205766931,0.05960546552681911,0.08480138750556267
15535,173,4,502.9,2,4,3,243,9,0.9912057503645619,0.3863044476016776,-0.2910168611859589
15537,163,1,110.92,2,1,1,211,4,0.947038466531095,-0.9552142636712971,-1.4867587675303169
15539,7,1,538.46,5,1,3,513,9,-1.3068305482073614,-0.9552142636712971,-0.23682375113391563
15540,11,1,213.3,5,1,1,511,7,-1.0042687305257638,-0.9552142636712971,-0.9705096558696591
15541,114,1,85.13,2,1,1,211,4,0.68218320610311,-0.9552142636712971,-1.6949190102720444
15543,288,1,127.86,1,1,1,111,3,1.3698109782739254,-0.9552142636712971,-1.3747481079850703
15544,9,9,3546.71,5,5,5,555,15,-1.1403187642352037,1.4011241767997944,1.260036814342064
15545,54,2,288.97,3,3,2,332,8,0.13178004565621987,-0.36158277709840037,-0.7301835950215052
15547,7,14,4910.6,5,5,5,555,15,-1.3068305482073614,1.9947556633726906,1.518559642578547
15549,77,3,1681.46,2,3,4,234,9,0.3924873840167408,0.05960546552681911,0.6671340494554062
15550,4,4,575.63,5,4,3,543,12,-1.6575516078937147,0.3863044476016776,-0.18386932710089643
15551,37,1,436.06,3,1,2,312,6,-0.14412860809073014,-0.9552142636712971,-0.4041124326246926
15552,217,1,90.12,1,1,1,111,3,1.159430989184945,-0.9552142636712971,-1.6501603232868147
15553,60,1,428.93,3,1,2,312,6,0.20904305891646366,-0.9552142636712971,-0.4171841754621725
15554,278,1,217.2,1,1,1,111,3,1.3435332891612286,-0.9552142636712971,-0.9561766087176737
15555,12,16,4794.86,5,5,5,555,15,-0.9445401209818783,2.178003940795619,1.4996080063727557
15556,24,1,279.77,4,1,2,412,7,-0.45657413660453583,-0.9552142636712971,-0.7558069149135587
15557,29,1,468.91,4,1,2,412,7,-0.3205241028950956,-0.9552142636712971,-0.34651796971143983
15561,12,4,800.59,5,4,3,543,12,-0.9445401209818783,0.3863044476016776,0.0779110995478835
15562,352,1,134.55,1,1,1,111,3,1.5190836997772748,-0.9552142636712971,-1.334523742282904
15563,22,4,1400.44,4,4,4,444,12,-0.5187942651860693,0.3863044476016776,0.5218922427015473
15565,50,2,173.16,3,3,1,331,7,0.07543561088562381,-0.36158277709840037,-1.1353381245408078
15567,19,1,186.01,4,1,1,411,6,-0.6230859205766931,-0.9552142636712971,-1.0787633186315506
15568,3,3,758.29,5,3,3,533,11,-1.8240633918658722,0.05960546552681911,0.034826162216892255
15569,104,5,1375.71,2,4,4,244,10,0.6142992229409651,0.6532369520997158,0.507743164084107
15570,7,12,4148.82,5,5,5,555,15,-1.3068305482073614,1.7852452398084835,1.3846203986947394
15571,12,4,650.43,5,4,3,543,12,-0.9445401209818783,0.3863044476016776,-0.08693709681721491
15572,5,7,2533.42,5,5,5,555,15,-1.5215015741842748,1.0744251947249353,0.9927401292042959
15573,32,2,591.19,4,3,3,433,10,-0.24940276429285124,-0.36158277709840037,-0.16270834211985905
15574,178,4,675.64,2,4,3,243,9,1.0123462367079263,0.3863044476016776,-0.05676174698954423
15576,38,1,921.37,3,1,3,313,7,-0.12474545964177015,-0.9552142636712971,0.18945046659911835
15577,151,3,258.88,2,3,2,232,7,0.8903370792262918,0.05960546552681911,-0.8172519450580191
15578,162,1,127.1,2,1,1,211,4,0.9424744813034064,-0.9552142636712971,-1.3794491875090076
15579,69,2,327.6,3,3,2,332,8,0.31173740525936816,-0.36158277709840037,-0.630791998641475
15581,121,13,3675.77,2,5,5,255,12,0.7262759025749747,1.8937448980941993,1.2884342769177648
15582,25,3,682.91,4,3,3,433,10,-0.4273072773233673,0.05960546552681911,-0.04826852842491137
15584,24,4,720.86,4,4,3,443,11,-0.45657413660453583,0.3863044476016776,-0.005349359212138732
15585,177,1,455.3,2,1,2,212,5,1.008165781748852,-0.9552142636712971,-0.36987556790218307
15587,50,4,913.68,3,4,3,343,10,0.07543561088562381,0.3863044476016776,0.18279687465858624
15589,256,3,478.53,1,3,2,132,6,1.2822428716590402,0.05960546552681911,-0.33041260096351527
15592,47,1,388.58,3,1,2,312,6,0.03019695679125805,-0.9552142636712971,-0.495507093743117
15593,71,1,199.8,3,1,1,311,5,0.33275877447285523,-0.9552142636712971,-1.0222206022132356
15594,16,5,1771.78,4,4,4,444,12,-0.7443590504544844,0.6532369520997158,0.708691884993538
15596,101,5,1406.59,2,4,4,244,10,0.5926684545441344,0.6532369520997158,0.5253721501613251
15597,35,1,324.57,3,1,2,312,6,-0.18447406918565573,-0.9552142636712971,-0.638154126801741
15598,53,1,240.68,3,1,1,311,5,0.11808774849594178,-0.9552142636712971,-0.8749534954181105
15599,27,2,761.74,4,3,3,433,10,-0.37200722237130046,-0.36158277709840037,0.03842900149650117
15601,11,14,6776.56,5,5,5,555,15,-1.0042687305257638,1.9947556633726906,1.7744757417956631
15602,8,9,1297.87,5,5,4,554,14,-1.2189397565026774,1.4011241767997944,0.4614884797614029
15603,79,1,48.48,2,1,1,211,4,0.4113797667403285,-0.9552142636712971,-2.1354279347811667
15604,52,1,216.39,3,1,1,311,5,0.10413950578058002,-0.9552142636712971,-0.959132278294079
15605,36,5,1198.23,3,4,4,344,11,-0.16402870097223204,0.6532369520997158,0.3980573231928806
15606,61,9,2920.16,3,5,5,355,13,0.2211768101395232,1.4011241767997944,1.1056041435809427
15607,337,1,104.76,1,1,1,111,3,1.4866816808776484,-0.9552142636712971,-1.5317498470887527
15608,28,4,1093.68,4,4,4,444,12,-0.3458217546340572,0.3863044476016776,0.32556418282530525
15609,184,1,298.48,1,1,2,112,4,1.0369487703169469,-0.9552142636712971,-0.7045376035451221
15610,52,1,112.46,3,1,1,311,5,0.10413950578058002,-0.9552142636712971,-1.4758980037479856
15611,10,13,1591.45,5,5,4,554,14,-1.0691974256329595,1.8937448980941993,0.6234373084343457
15612,36,2,195.15,3,3,1,331,7,-0.16402870097223204,-0.36158277709840037,-1.040840842280534
15615,10,23,10399.74,5,5,5,555,15,-1.0691974256329595,2.6828764104959486,2.1148256041243716
15618,33,4,776.85,4,4,3,443,11,-0.22712620679597337,0.3863044476016776,0.05401876686284573
15619,11,1,336.4,5,1,2,512,8,-1.0042687305257638,-0.9552142636712971,-0.6097889672243504
15620,57,3,1553.18,3,3,4,334,10,0.17141108902445348,0.05960546552681911,0.6041050558390398
15621,4,4,1293.03,5,4,4,544,13,-1.6575516078937147,0.3863044476016776,0.458521542512023
15622,43,9,3709.56,3,5,5,355,13,-0.034731738315937795,1.4011241767997944,1.2957045710855817
15623,141,1,301.03,2,1,2,212,5,0.83955495487776,-0.9552142636712971,-0.6977993368948497
15624,117,4,588.13,2,4,3,243,9,0.7013999571250162,0.3863044476016776,-0.16682555292505338
15625,104,4,1534.26,2,4,4,244,10,0.6142992229409651,0.3863044476016776,0.5943709725251511
15626,75,2,675.8,2,3,3,233,8,0.37310423556778083,-0.36158277709840037,-0.056573845925324856
15628,5,9,2870.24,5,5,5,555,15,-1.5215015741842748,1.4011241767997944,1.0919055794558594
15630,45,2,1186.35,3,3,4,334,10,-0.0015614215275583125,-0.36158277709840037,0.3901452136080993
15632,16,8,3285.31,4,5,5,455,14,-0.7443590504544844,1.2468684386726128,1.199210775784736
15634,17,1,243.55,4,1,1,411,6,-0.7017069128441668,-0.9552142636712971,-0.865571538112959
15636,90,2,724.76,2,3,3,233,8,0.5075160485126933,-0.36158277709840037,-0.0010672341605778052
15637,53,1,223.36,3,1,1,311,5,0.11808774849594178,-0.9552142636712971,-0.9340515279149818
15639,134,1,425.32,2,1,2,212,5,0.8018323761266101,-0.9552142636712971,-0.42388545066243244
15640,4,15,12416.11,5,5,5,555,15,-1.6575516078937147,2.0892449239230517,2.2556500561521085
15641,105,4,1887.2,2,4,4,244,10,0.6213723494390907,0.3863044476016776,0.7588193714567633
15643,192,3,664.0,1,3,3,133,7,1.068539064558348,0.05960546552681911,-0.07055212409083197
15644,166,4,803.54,2,4,3,243,9,0.9605652887470136,0.3863044476016776,0.0808304758140834
15645,19,1,612.01,4,1,3,413,8,-0.6230859205766931,-0.9552142636712971,-0.1352475492253319
15646,158,3,447.64,2,3,2,232,7,0.9239341671206882,0.05960546552681911,-0.38333006966477795
15648,204,2,639.5,1,3,3,133,7,1.1135502505032524,-0.36158277709840037,-0.10038454264627145
15649,336,2,816.0,1,3,3,133,7,1.4844706888644472,-0.36158277709840037,0.09304417407682128
15651,37,3,646.3,3,3,3,333,9,-0.14412860809073014,0.05960546552681911,-0.09199162829768312
15652,91,1,337.74,2,1,2,212,5,0.5156714221309526,-0.9552142636712971,-0.6066389204654568
15653,93,2,877.44,2,3,3,233,8,0.5317195515827039,-0.36158277709840037,0.15066868614339105
15654,9,2,922.53,5,3,3,533,11,-1.1403187642352037,-0.36158277709840037,0.19044931168970144
15655,243,1,560.67,1,1,3,113,5,1.2435087462334857,-0.9552142636712971,-0.20475979303768546
15656,45,4,748.5,3,4,3,343,10,-0.0015614215275583125,0.3863044476016776,0.0245126104527657
15657,23,1,30.0,4,1,1,411,6,-0.4870358868672529,-0.9552142636712971,-2.5070277087508805
15658,190,5,1024.1,1,4,4,144,9,1.060765981162014,0.6532369520997158,0.2733729034328629
15659,44,1,306.45,3,1,2,312,6,-0.01796228521349842,-0.9552142636712971,-0.6836642156129572
15660,25,9,1600.86,4,5,4,454,13,-0.4273072773233673,1.4011241767997944,0.6281196391123469
15661,317,2,309.8,1,3,2,132,6,1.4411670107791992,-0.36158277709840037,-0.675051637076702
15663,106,1,138.14,2,1,1,211,4,0.6283790606233428,-0.9552142636712971,-1.3137495287877559
15664,51,1,386.43,3,1,2,312,6,0.08992556633514363,-0.9552142636712971,-0.4999051544828465
15665,168,2,2222.21,2,3,5,235,10,0.9694488372191374,-0.36158277709840037,0.8886207142893845
15667,40,1,301.32,3,1,2,312,6,-0.0874272207859269,-0.9552142636712971,-0.697036629832918
15668,218,1,76.32,1,1,1,111,3,1.1628461404940136,-0.9552142636712971,-1.7806741883671344
15669,40,4,684.34,3,4,3,343,10,-0.0874272207859269,0.3863044476016776,-0.046608552809090036
15670,297,1,173.05,1,1,1,111,3,1.3926948271642658,-0.9552142636712971,-1.1358402355262671
15671,19,7,2657.13,4,5,5,455,14,-0.6230859205766931,1.0744251947249353,1.0306152975965994
15673,88,4,2726.23,2,4,5,245,11,0.4909329380903411,0.3863044476016776,1.0510108468395414
15674,73,5,2446.6,2,4,5,245,11,0.35320414268627925,0.6532369520997158,0.9650384212216455
15675,81,3,323.69,2,3,2,232,7,0.42980562287258406,0.05960546552681911,-0.6403051453748292
15676,19,3,3435.76,4,3,5,435,12,-0.6230859205766931,0.05960546552681911,1.2347858105490905
15677,49,1,657.23,3,1,3,313,7,0.06065870705397517,-0.9552142636712971,-0.07868427412075822
15678,53,1,352.7,3,1,2,312,6,0.11808774849594178,-0.9552142636712971,-0.5722937802681003
15679,24,4,781.28,4,4,3,443,11,-0.45657413660453583,0.3863044476016776,0.05853204780375009
15680,9,3,1333.68,5,3,4,534,12,-1.1403187642352037,0.05960546552681911,0.483102610995951
15681,25,5,1426.16,4,4,4,444,12,-0.4273072773233673,0.6532369520997158,0.5363452978401617
15683,117,1,193.75,2,1,1,211,4,0.7013999571250162,-0.9552142636712971,-1.0465334660901904
15687,9,9,2993.1,5,5,5,555,15,-1.1403187642352037,1.4011241767997944,1.1252044199986655
15689,120,2,254.1,2,3,2,232,7,0.7201342279169752,-0.36158277709840037,-0.8320055540372099
15690,4,2,239.76,5,3,1,531,9,-1.6575516078937147,-0.36158277709840037,-0.8779845468645413
15691,252,1,136.8,1,1,1,111,3,1.2705373883638653,-0.9552142636712971,-1.3214403154158845
15692,28,1,191.04,4,1,1,411,6,-0.3458217546340572,-0.9552142636712971,-1.05766998407685
15694,1,14,6479.4,5,5,5,555,15,-2.341296235524383,1.9947556633726906,1.738844197121364
15695,267,2,409.98,1,3,2,132,6,1.3135171700007557,-0.36158277709840037,-0.4530087871994185
15696,33,8,2711.11,4,5,5,455,14,-0.22712620679597337,1.2468684386726128,1.046592549227337
15699,18,1,309.65,4,1,2,412,7,-0.6613614517492411,-0.9552142636712971,-0.6754352854295127
15700,172,2,696.68,2,3,3,233,8,0.9869048205414843,-0.36158277709840037,-0.03242625870717518
15701,2,4,1529.0,5,4,4,544,13,-2.0387344178427855,0.3863044476016776,0.5916434577286434
15703,265,1,211.5,1,1,1,111,3,1.307927561403842,-0.9552142636712971,-0.9772131144769621
15704,140,4,2293.62,2,4,5,245,11,0.8342813692643014,0.3863044476016776,0.9137461488868904
15705,201,1,143.1,1,1,1,111,3,1.1025494233790782,-0.9552142636712971,-1.285912700357065
15706,64,4,1060.56,3,4,4,344,11,0.25643735030730064,0.3863044476016776,0.3011481190477347
15707,35,4,916.98,3,4,3,343,10,-0.18447406918565573,0.3863044476016776,0.1856589480829641
15708,41,7,3235.25,3,5,5,355,13,-0.06944540468970294,1.0744251947249353,1.1870116263099222
15709,284,1,133.25,1,1,1,111,3,1.3594106808800466,-0.9552142636712971,-1.3421824065320038
15712,9,5,1072.36,5,4,4,544,13,-1.1403187642352037,0.6532369520997158,0.309933348054957
15713,143,2,356.7,2,3,2,232,7,0.8499916181313663,-0.36158277709840037,-0.5633566318547396
15714,12,2,330.03,5,3,2,532,10,-0.9445401209818783,-0.36158277709840037,-0.6249366049318686
15716,146,4,1101.11,2,4,4,244,10,0.8653779211463577,0.3863044476016776,0.3309400705461909
15717,234,1,150.3,1,1,1,111,3,1.2154641792133722,-0.9552142636712971,-1.2471640757178035
15719,33,13,5030.07,4,5,5,455,14,-0.22712620679597337,1.8937448980941993,1.5376592747645659
15720,24,1,598.73,4,1,3,413,8,-0.45657413660453583,-0.9552142636712971,-0.15265342964132347
15721,12,1,471.4,5,1,2,512,8,-0.9445401209818783,-0.9552142636712971,-0.34231791622818375
15722,36,5,2211.21,3,4,5,345,12,-0.16402870097223204,0.6532369520997158,0.8846788008090826
15723,365,1,190.7,1,1,1,111,3,1.5460705639150825,-0.9552142636712971,-1.0590782680025663
15724,201,2,218.25,1,3,1,131,5,1.1025494233790782,-0.36158277709840037,-0.9523614731486874
15725,15,1,415.25,4,1,2,412,7,-0.7895977045488505,-0.9552142636712971,-0.4428827742738397
15727,17,7,5159.06,4,5,5,455,14,-0.7017069128441668,1.0744251947249353,1.557778217622625
15729,213,1,85.0,1,1,1,111,3,1.1456119042818538,-0.9552142636712971,-1.6961194355413995
15730,66,3,1120.88,3,3,4,334,10,0.27905148268373375,0.05960546552681911,0.34506979009528066
15732,212,2,294.12,1,3,2,132,6,1.1421167725593575,-0.36158277709840037,-0.716192747207687
15733,283,1,162.3,1,1,1,111,3,1.356787798536271,-0.9552142636712971,-1.1865069890425628
15734,115,2,1339.45,2,3,4,234,9,0.6886439326829644,-0.36158277709840037,0.48653091919754127
15737,15,8,1188.12,4,5,4,454,13,-0.7895977045488505,1.2468684386726128,0.39132904342209085
15738,19,16,4812.42,4,5,5,455,14,-0.6230859205766931,2.178003940795619,1.5025125801320396
15739,66,1,449.12,3,1,2,312,6,0.27905148268373375,-0.9552142636712971,-0.3807126905350351
15740,49,1,154.88,3,1,1,311,5,0.06065870705397517,-0.9552142636712971,-1.2234638223180343
15743,16,4,775.96,4,4,3,443,11,-0.7443590504544844,0.3863044476016776,0.05310893531500335
15744,78,1,34.8,2,1,1,211,4,0.4019933629965244,-0.9552142636712971,-2.3926181835203613
15745,19,4,1094.59,4,4,4,444,12,-0.6230859205766931,0.3863044476016776,0.3262245599566711
15746,134,1,196.88,2,1,1,211,4,0.8018323761266101,-0.9552142636712971,-1.0338622493230392
15747,13,3,946.64,5,3,4,534,12,-0.8892400660298114,0.05960546552681911,0.21093055246985393
15748,40,1,144.36,3,1,1,311,5,-0.0874272207859269,-0.9552142636712971,-1.2789938650472439
15749,235,3,44534.3,1,3,5,135,9,1.2186328007835272,0.05960546552681911,3.270681462332837
15750,3,8,2463.05,5,5,5,555,15,-1.8240633918658722,1.2468684386726128,0.9703618123575192
15752,40,7,2626.6,3,5,5,355,13,-0.0874272207859269,1.0744251947249353,1.0214346160847592
15753,305,1,79.2,1,1,1,111,3,1.412463115884243,-0.9552142636712971,-1.7516103180694749
15754,51,3,458.57,3,3,2,332,8,0.08992556633514363,0.05960546552681911,-0.36420059192795534
15755,10,6,2364.25,5,5,5,555,15,-1.0691974256329595,0.8789251688960832,0.9378394844380465
15756,61,4,528.01,3,4,3,343,10,0.2211768101395232,0.3863044476016776,-0.2523696582490276
15757,66,2,714.42,3,3,3,333,9,0.27905148268373375,-0.36158277709840037,-0.012471255650749701
15758,25,1,205.25,4,2,1,421,7,-0.4273072773233673,-0.9552142636712971,-1.0009380866639284
15759,218,3,253.04,1,3,2,132,6,1.1628461404940136,0.05960546552681911,-0.8353147122938795
15762,65,2,583.75,3,3,3,333,9,0.2678300793656594,-0.36158277709840037,-0.1727561809475127
15763,32,2,1086.92,4,3,4,434,11,-0.24940276429285124,-0.36158277709840037,0.32064126941995935
15764,88,6,3279.97,2,5,5,255,12,0.4909329380903411,0.8789251688960832,1.1979183545575358
15766,64,1,315.06,3,2,2,322,7,0.25643735030730064,-0.9552142636712971,-0.6617141613612136
15768,116,3,621.83,2,4,3,243,9,0.6950492016983384,0.05960546552681911,-0.12261745346467115
15769,7,26,56252.72,5,5,5,555,15,-1.3068305482073614,2.8553196544436252,3.456321901203117
15773,6,1,635.68,5,2,3,523,10,-1.4064729096883222,-0.9552142636712971,-0.10513856053563136
15774,69,1,270.8,3,2,2,322,7,0.31173740525936816,-0.9552142636712971,-0.7816111836219802
15775,245,1,104.9,1,2,1,121,4,1.2496002842126919,-0.9552142636712971,-1.5306985206892108
15776,133,1,241.62,2,2,1,221,5,0.7962843263422448,-0.9552142636712971,-0.8718684455206255
15777,241,4,1047.11,1,4,4,144,9,1.237367071575486,0.3863044476016776,0.29101456229399547
15780,184,3,475.28,1,4,2,142,7,1.0369487703169469,0.05960546552681911,-0.3358171781981269
15781,25,3,345.46,4,4,2,442,10,-0.4273072773233673,0.05960546552681911,-0.5887301163455101
15782,10,3,2614.74,5,4,5,545,14,-1.0691974256329595,0.05960546552681911,1.0178393944181185
15783,11,1,246.3,5,2,1,521,8,-1.0042687305257638,-0.9552142636712971,-0.8566845866874767
15785,33,5,2328.97,4,4,5,445,13,-0.22712620679597337,0.6532369520997158,0.9258960544940278
15786,46,3,4919.0,3,4,5,345,12,0.014486707924192927,0.05960546552681911,1.5199176540970478
15787,26,3,933.26,4,4,3,443,11,-0.3991450951625692,0.05960546552681911,0.19962959730464672
15789,358,1,351.3,1,2,2,122,5,1.531660558029954,-0.9552142636712971,-0.5754456783552546
15790,10,1,218.75,5,2,1,521,8,-1.0691974256329595,-0.9552142636712971,-0.9505511590460521
15791,44,2,1612.69,3,3,4,334,10,-0.01796228521349842,-0.36158277709840037,0.63396726661204
15793,15,3,965.61,4,4,4,444,12,-0.7895977045488505,0.05960546552681911,0.2266823875175549
15795,150,1,610.01,2,2,3,223,7,0.8854115876894589,-0.9552142636712971,-0.13784465794798584
15796,1,8,2708.61,5,5,5,555,15,-2.341296235524383,1.2468684386726128,1.0458596382657428
15797,113,4,2207.4,2,4,5,245,11,0.6756660532493783,0.3863044476016776,0.8833088936218941
15799,76,3,884.14,2,4,3,243,9,0.3828587438616125,0.05960546552681911,0.1567071989242765
15800,107,2,696.89,2,3,3,233,8,0.6353205921544528,-0.36158277709840037,-0.03218708362284905
15801,46,3,1063.95,3,4,4,344,11,0.014486707924192927,0.05960546552681911,0.3036819690347791
15802,143,1,451.42,2,2,2,222,6,0.8499916181313663,-0.9552142636712971,-0.376662172406425
15803,51,1,415.82,3,2,2,322,7,0.08992556633514363,-0.9552142636712971,-0.4417952431594896
15804,1,13,4206.39,5,5,5,555,15,-2.341296235524383,1.8937448980941993,1.3955697917655583
15805,23,17,5488.18,4,5,5,455,14,-0.4870358868672529,2.2616881678707283,1.6069167579671702
15806,46,3,784.58,3,4,3,343,10,0.014486707924192927,0.05960546552681911,0.06187750566257299
15807,50,3,903.9,3,4,3,343,10,0.07543561088562381,0.05960546552681911,0.17425368308530026
15808,306,4,3651.27,1,4,5,145,10,1.4148977322642486,0.3863044476016776,1.28312092143346
15809,36,5,515.77,3,4,3,343,10,-0.16402870097223204,0.6532369520997158,-0.27097378033682745
15810,79,4,1391.98,2,4,4,244,10,0.4113797667403285,0.3863044476016776,0.5170802133055517
15811,22,6,2218.62,4,5,5,455,14,-0.5187942651860693,0.8789251688960832,0.8873363651172711
15812,107,5,1801.14,2,4,4,244,10,0.6353205921544528,0.6532369520997158,0.7217460095157029
15813,208,2,1303.91,1,3,4,134,8,1.1279702018006934,-0.36158277709840037,0.46517555239912783
15814,17,4,1945.33,4,4,4,444,12,-0.7017069128441668,0.3863044476016776,0.7829167454573753
15815,64,5,2100.6,3,4,5,345,12,0.25643735030730064,0.6532369520997158,0.8439147958385244
15819,49,4,1905.45,3,4,4,344,11,0.06065870705397517,0.3863044476016776,0.76646376003947
15820,320,1,206.98,1,2,1,121,4,1.4481737219634514,-0.9552142636712971,-0.9942998100983043
15821,44,2,570.96,3,3,3,333,9,-0.01796228521349842,-0.36158277709840037,-0.19033185611084108
15822,3,2,885.47,5,3,3,533,11,-1.8240633918658722,-0.36158277709840037,0.1579004500762016
15823,372,1,15.0,1,2,1,121,4,1.5602075626728675,-0.9552142636712971,-3.0326593024086197
15825,172,1,532.94,2,2,3,223,7,0.9869048205414843,-0.9552142636712971,-0.24499765598548878
15826,56,3,1654.31,3,4,4,344,11,0.1584332095908674,0.05960546552681911,0.6542048609211143
15827,73,14,1836.09,2,5,4,254,11,0.35320414268627925,1.9947556633726906,0.737011096775366
15829,99,2,636.14,2,3,3,233,8,0.5778915507124864,-0.36158277709840037,-0.1045645788306791
15830,38,1,576.0,3,2,3,323,8,-0.12474545964177015,-0.9552142636712971,-0.18335954631741186
15831,58,3,794.64,3,4,3,343,10,0.1841671134665053,0.05960546552681911,0.07199003522962637
15832,254,1,836.79,1,2,3,123,6,1.2764130821748028,-0.9552142636712971,0.11301438794458547
15834,70,4,2225.15,3,4,5,345,12,0.32232211121924903,0.3863044476016776,0.8896709773966386
15835,44,4,954.09,3,4,4,344,11,-0.01796228521349842,0.3863044476016776,0.21715397931917776
15836,50,1,137.37,3,2,1,321,6,0.07543561088562381,-0.9552142636712971,-1.3181597610815208
15837,65,1,391.98,3,2,2,322,7,0.2678300793656594,-0.9552142636712971,-0.48860132124429917
15838,11,19,33643.08,5,5,5,555,15,-1.0042687305257638,2.41594390599791,3.04780407845023
15839,33,3,1048.49,4,4,4,444,12,-0.22712620679597337,0.05960546552681911,0.29206025658619605
15840,59,2,355.56,3,3,2,332,8,0.19670874076341505,-0.36158277709840037,-0.5658934956672389
15841,73,4,1224.06,2,4,4,244,10,0.35320414268627925,0.3863044476016776,0.4149930770738639
15843,304,1,118.95,1,2,1,121,4,1.410020530205643,-0.9552142636712971,-1.4316915721014363
15844,46,1,130.74,3,2,1,321,6,0.014486707924192927,-0.9552142636712971,-1.3571816573019428
15845,18,8,3711.77,4,5,5,455,14,-0.6613614517492411,1.2468684386726128,1.2961777678669917
15847,38,2,389.27,3,3,2,332,8,-0.12474545964177015,-0.36158277709840037,-0.49410076649862267
15850,19,2,234.88,4,3,1,431,8,-0.6230859205766931,-0.36158277709840037,-0.8942584892579571
15852,187,2,160.71,1,3,1,131,5,1.048952395241215,-0.36158277709840037,-1.1942829152068684
15853,52,1,110.8,3,2,1,321,6,0.10413950578058002,-0.9552142636712971,-1.4876113271122555
15854,4,12,2969.12,5,5,5,555,15,-1.6575516078937147,1.7852452398084835,1.1188137538997902
15855,137,5,712.24,2,4,3,243,9,0.8182332398125501,0.6532369520997158,-0.014896615635646282
